,Channel,Channel Subscribers,Video Name,Posted Date,Video Views,Video Likes,Video Dislikes,Comment,Comment Likes
131,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"hey ysac I got your cookbook for my birthday (:D). Although it was delicious, the high cellulose content made it difficult to digest. If you ever publish another book, please consider adding less insoluble fiber. Thanks! :)",
132,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Hey YSAC, at the beginning of the video you had showed your installed synthetic udder, but then later in the video it was gone. Did you find a better alternative, or did you go the organic route and buy a cow?",
133,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,You've done some great bits over the years but for me this is probably the funniest one to date. Hilarious!,
134,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,make a video of every wangangler(if i spelt it right) you ever used.,1
135,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,holy shit imagine all the boys on his yard,26
136,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Can you make some vegan recipes, i would love to see you cook that :))",
137,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Probably one of my favorite episodes 😂,
138,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Tried them and they were all delicious, just one question: what am I supposed to do with all the boys in my yard now?",
139,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,A fork!?! I've been making my milkshakes with spoons all this time. I can’t believe I actually learned something today. Well done.,
140,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,amen my friend. you have my blessing🙏,
141,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,This is a version of how to basic but he doesn’t have a mental breakdown every time,
142,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,the 'shh'-part is proof he's slowly mutating more to how to basic,
143,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,This was the first one of ur videos I’ve ever seen and .. tbh I don’t know what I just witnessed 😳,1
144,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Relieved you pointed out that the banana string's inclusion was a mistake.,191
145,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,For a Moment When I say him put the ice cream on a plate with milk i was like ....Ya that's normal that's how I would do it....,
146,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"was mentally repeating wang-jangler several times earlier today, was a refreshing surprise to see a video from our man",
147,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,The mess gives me anxiety just to watch. Love it,
148,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"""How dry your milk is""

Ok...what?",
149,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"we don’t drink with our faces, we drink with holes in our faces.",214
150,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,This episode was funny as feck. And I love the salted milk with other stuff flavor 👍🏻,
151,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"imagine if Gordon Ramsay watches and he hears ""you suck at cooking yeah you totally suck""",
152,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"""salted everything that's in the milkshake"" clearly lacks the presence of the salty tears of your enemies",
153,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Thank you, I needed this today",1
154,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"""too much milkshake""?

is that some sort of self-control joke I´m too greedy to understand?",256
155,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"This channel feels like a more civilised howtobasic, with actual results",
156,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"O my, I laughed through the entire video 🤣 Thank you!",1
157,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,3:56 where do I get that mug I need it,
158,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Wait no song at the end?? This Video feels so incompleate! D:,
159,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Putting caramel on the outside of the glass gave me anxiety,96
160,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"I was just looking for a new video from you yesterday.  Great job, as always.",
161,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,3:11 you can kinda see his face in the reflection,
162,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,the garnishes have had me giggling for 10 minutes now. or the mouth blending screaming,
163,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"This Dude's Cooking Instructions Are Like A Refined Instruction Sheet Translated Between 30 Languages And Back To English.

I FRIGGIN LOVE IT",
164,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Ever since I had tongue elongation surgery, I've saved 13% of my milkshakes from being washed down the drain! Would definitely recommend",86
165,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I feel like he had too much fun with the blender noises,1
166,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"3:42 Wait, are those zasshu knifes in the top right corner? I thought they didn't sell them anymore.",
167,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Damn just as soon as I think he’s about to be serious, he’s joking.",
168,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,1:00 This guy really just scooped his whole tub of ice cream for our entertainment,
169,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I feel like milking a latex glove like a cow's udder is something that everyone in the world has thought about but no one's been brave enough to try until now.,37
170,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Just saw this on my recommendation and man you just got a new subscriber!,
171,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,1:25 man discovered how to make a milkshake with fork scientists HATE him,
172,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Thanks to Jon Fury posting this on Twitter, you now have another person from this overcrowded world subscribed. Luv your monotoned sense of humor! Had to rewatch this a couple times just to hear everything you said. Cheers",
173,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I want him to make something with Burger King foot lettuce,
174,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"instructions unclear, took something that melts on my face and drank it with my mouth",23
175,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I think every time i heard blender noice make me wonder how the sound angry 4 Yo native kid,
176,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Im drunk and looking at food videos. Thank you for finding me. I subbed. I love you now. Good luck.,1
177,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I always wonder how many times this man causes an absolute disaster when he follows his impulses to do dumb (but hilarious) things like balancing a blender or garnishing a glass with a whole freakin' banana.,
178,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,0:53 introducing the PlayStation 5,1
179,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,0:31 I know it's kinda embarrasing but I'm new here so how can I calculate my distance to the sun?,96
180,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,that ginger looks like 2 different gingers getting it ON! :O,
181,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,this is actually helpful apart from the jokes but still,1
182,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Could have freezed the coconut milk in an ice cube tray before blending with the other ingredients!,1
183,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"I was watching this while eating ice cream, I just poured milk in the bowl and continued eating.",
184,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"I’ve been awaiting a milkshake episode since the beginning, the time has finally come, thank you almighty ysac!",69
185,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,0:54 when i ask my mom if i can have a little bit of ice cream,
186,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"I can finally bring all the boys to the yard, thanks ysac",
187,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,When he put the cup with the shake into the freezer i totally thought it was gonna break,
188,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"See, I agree with you putting the caramel/topping on the outside of the glass. Next, try putting the milkshake around the glass to avoid washing it.",
189,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Milkshake:*exist*
Milk:*shaking*",119
190,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,This made me so happy. Thank you.,
191,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Suddenly this video was recommended to me. I wonder if it's Luận's (Louis) video?,
192,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,"Damn it, now I have to go the store and get some expensive AF lactose free ice cream. Oh well now I can put that expensive AF blender my wife’s got collecting dust to use",
193,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,dude im eating having a milkshake right now and this got recomended,
194,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I accidentally didn't salt the banana caramel milk shake and the devil is in my house. What should I do?,34
195,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,I need to know if he ate all of the milkshakes by himself,1
196,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,Wish you made more content on a regular basis lol. Love watching the videos and look forward to them when I get the notifications.,
197,You Suck At Cooking,2.34M subscribers,6 Milkshakes - You Suck at Cooking (episode 111),"Jun 25, 2020","1,029,638 views",61K,734,This is the first time I watched this channel and I’m a little confused. Amused but also confused,
